filename,apple_ripe,apple_rotten,apple_unripe
AQADYr0xG0iHsEt9_jpg.rf.f9cab0b60253309803ba56bde29832f5.jpg,0,1,0
841_jpg.rf.87b6dd6f419d83e1a28b5d4b17ad4e44.jpg,0,1,0
1387_jpg.rf.2bdc411c273a556ff69f0099237e2ff6.jpg,0,1,0
AQAD4b4xG0iHsEt9_jpg.rf.8aee29eb5448af55ea28ae43351822e4.jpg,0,1,0
Bing_0216_jpeg.rf.a01069f381de7a3e3c1fc9709ec16d1c.jpg,0,1,1
Apple-dee14201_png.rf.054f699d5353a17f85a627d1a4d47161.jpg,0,0,1
839_jpg.rf.f92d267ac6cd1f4dca6f0c5d518d3e6a.jpg,0,1,0
futfut_apple-12-_jpeg.rf.f3ae23daa188d913945e87928f28a2b9.jpg,0,0,1
218_jpg.rf.aad7ae92bb419171e546c99a03256b82.jpg,0,1,0
AQAD7L0xG0iHsEty_jpg.rf.a25c66ea5b3afc31a628b0e108d923af.jpg,0,1,0
214_jpg.rf.f78d8da34ea20e6375080879f469c529.jpg,0,1,0
840_jpg.rf.92ca092968664eb154ed3d7d54a2d804.jpg,0,1,0
848_jpg.rf.7b5ac0ef8415addf1b73f6d2a6dc0425.jpg,0,1,0
Bing_0014_jpeg.rf.e36d2c270e16cff8ff9d8fb5a81837d0.jpg,0,0,1
Bing_0077_1_jpg.rf.6beb60bfdd9688526d5c3eb505ab8619.jpg,0,0,1
219_jpg.rf.f006ac61ac0481ee79c415cf0a5ba99e.jpg,0,1,0
Apple-De11081_png.rf.c82b1827c1176909924b2f87e992b11e.jpg,0,0,1
01-00-00049_JPG.rf.cb411e4e6e22ef1bb70e2e897acd514c.jpg,0,0,1
IMG_8552_JPG_jpg.rf.49affe3ccd2ee59f583a492789601472.jpg,0,1,0
1381_jpg.rf.597cb7d151f3b931de0efb464e9b3112.jpg,0,1,0
images148_jpg.rf.298bdac7af6c07d7347fb90c3830976e.jpg,0,1,0
Bing_0104_jpeg.rf.765751a0089e6b9db01569a9392586e6.jpg,0,0,1
1379_jpg.rf.80c5013d4e25df442f963c1256c62e12.jpg,0,1,0
IMG-20250105-WA0032_jpg.rf.b8699622a9d63798e2f07a743ead967e.jpg,0,1,0
1380_jpg.rf.7e4928bae5bbd0157f10d2b21d8a6846.jpg,0,1,0
01-00-00013_JPG.rf.c51f27b5a018410712238cbbc68c75a2.jpg,0,0,1
213_jpg.rf.14d5b3f3a7a12ef58618e7bb7765bee7.jpg,1,1,0
846_jpg.rf.b2dc40d262e066ee1b3b9f6940e70f54.jpg,1,1,0
124-20240228-214245-apple_jpg.rf.d6c11e36f06c8834dc8c9100dd73f6cc.jpg,0,0,1
833_jpg.rf.2aad9a192b77ae60292788319cb951b9.jpg,1,1,0
847_jpg.rf.12a24c84e013c0dcf51075b6788d02ce.jpg,1,1,0
825_jpg.rf.7ea7b1417e6d83939f2313b2fe966671.jpg,0,1,0
83_jpeg.rf.c1718027a892ef60020422a80f42e27e.jpg,0,1,0
Bing_0000_jpeg.rf.dc2f10935a2de0289513810fe94ded3b.jpg,1,0,1
Apple-De03361_png.rf.6224a95017d8df9fa52e4b5e08fb26a6.jpg,0,0,1
849_jpg.rf.538c2e0c8b889d68902544b45ff81933.jpg,1,1,0
842_jpg.rf.a3d984bff8231e066b22d9c28e404907.jpg,0,1,0
826_jpg.rf.178dd4eb89f30007a1205f3f25b95ac9.jpg,1,0,0
rottenApple-228-_jpg.rf.4ee7f11560f76ee6a22f2b50676a1eee.jpg,0,1,0
Bing_0426_jpeg.rf.ed0196800ed19270a5c04228bdf84197.jpg,1,0,1
IMG_8554_JPG_jpg.rf.99b3f76b3fd4156951d35cd5cbc2c5de.jpg,0,1,0
823_jpg.rf.a0adea53e75b6e59dec9649e39315048.jpg,0,1,0
845_jpg.rf.efb5d4f0c9602e86730e4fc82cb319b6.jpg,0,1,0
832_jpg.rf.c4458850d61b818dabee222cd8e40c05.jpg,0,1,0
844_jpg.rf.e637edf71743804926cc45b280d6d1ab.jpg,0,1,0
835_jpg.rf.41bdb48a8bfbe34b9308d11b6b6e6655.jpg,1,1,0
AQADTMIxGxOMoUt-_jpg.rf.82469ffb0426a54d8c3aad34d6292b63.jpg,0,1,0
827_jpg.rf.14d5da889270d41ddf9011b303c1353a.jpg,0,1,0
828_jpg.rf.133dd82297f152b4d773e9ac3306d08e.jpg,0,1,0
Bing_0324_jpeg.rf.f4cb26dbe0277e63e31ea4d5e34abd17.jpg,0,0,1
Bing_0308_jpg.rf.7eebe6dc698a8aa3c609e15870f84878.jpg,0,1,0
Bing_0071_1_jpg.rf.cf87a98624532fd46221e90973415435.jpg,0,0,1
Bing_0038_jpeg.rf.3ece84f3ead7adbc9bee3276f0f2237a.jpg,1,0,1
futfut_apple-2-_jpeg.rf.2630b90d35395bd3c5bb0b846cd49b59.jpg,0,0,1
834_jpg.rf.d3c35823382073f8d5398d3c6627b40f.jpg,1,1,0
Bing_0018_jpeg.rf.64f7385796ae4c8e120db26afcddd004.jpg,0,0,1
190-20240228-214425-apple_jpg.rf.4ebc73237ca6a5cb5058752d1c0c833e.jpg,0,0,1
831_jpg.rf.01431c6449b8d9d09cd7ed3e94abf135.jpg,0,1,0
istockphoto-1183593761-612x612_jpg.rf.2c0e11f54883e3b7256d7605b7822a73.jpg,0,1,0
01-00-00051_JPG.rf.795e2fb312e76fdc782f6cb9cf5b1365.jpg,0,0,1
13_jpg.rf.16438770441933a718ad74d9f0aeb315.jpg,0,0,1
AQADM8AxG8Y3uUt9_jpg.rf.f90e8c1f78e550e90d88f9612b1f2b83.jpg,0,1,0
830_jpg.rf.fa3c4b50993dbbac8d172cfde22e37a5.jpg,0,1,0
207_jpg.rf.35ccc85c7afc88423a13219a78863094.jpg,0,1,0
208_jpg.rf.cae7d94e4786db1b0ef651f59dcdf1da.jpg,0,1,0
837_jpg.rf.027e93a0b2b2bb4c8b49a5d40e7d35bd.jpg,1,1,0
rottenApple-380-_jpg.rf.3c1e57157788a2fe85ff2a9c92c6ad66.jpg,0,1,0
Apple-De08081_png.rf.2be92884148b0601dcc80a4375450a45.jpg,0,0,1
824_jpg.rf.9c45b4e306df8df47cb225a13c750d1f.jpg,1,1,0
836_jpg.rf.50e6d6fb186191e3d7ed5a6fbafbc75e.jpg,1,1,0
822_jpg.rf.01003c991f665f62aa832cf146595932.jpg,0,1,0
Bing_0159_jpeg.rf.61ef73ebdaf02a4fb1062dafa9c1f392.jpg,0,1,0
AQADS8sxG-SQyUt9_jpg.rf.48478e417c43d91ab15fd34f572c6b28.jpg,0,1,0
206_jpg.rf.d04a7877709c05b1cedd39727817e6f0.jpg,0,1,0
Bing_0156_jpg.rf.27f89ba108eeb5179ef3ebef89ede16e.jpg,1,0,1
203_jpg.rf.752fb5f295e1fc36b16b2116e77d88c9.jpg,0,1,0
IMG-20250105-WA0041_jpg.rf.863b7fdf96f7002102f240e244bf5466.jpg,0,1,0
IMG_8553_JPG_jpg.rf.84c97f2d036c2cbfc5253f0073fc2830.jpg,0,1,0
205_jpg.rf.a8042a65f8ae1d3724304eb88b2f32ee.jpg,0,0,1
829_jpg.rf.c3aeed80a08e47fc095f0dd824aeb1f1.jpg,0,1,0
21_jpg.rf.cfa4bfff7bd97bf0013c11702e7d1246.jpg,1,1,0
images183_jpg.rf.293299b7117427cfbe74fa4f4d46e816.jpg,0,1,1
AQAD3ssxG-SQyUt9_jpg.rf.030833cd4ec372df4e162ed39c8a8555.jpg,0,1,0
Bing_0271_jpeg.rf.ba7caf2500623fb2dc932d373ff447b3.jpg,0,0,1
200_jpg.rf.b6af09ab2f209962a26be893e9d0f94d.jpg,0,1,0
821_jpg.rf.846437f2b9bbe3575de8d36fb6f225c8.jpg,0,1,0
Bing_0037_jpeg.rf.beda30b7d12daaaa4e7895471328a1ec.jpg,1,0,1
Bing_0244_jpeg.rf.0d0f6490fb8712088d5f2c44170ada8f.jpg,1,1,1
82_jpeg.rf.708a135e10206c04e811ba7b7e3d3f01.jpg,1,1,0
1345_jpg.rf.4bbb2b44c138dbdecf22198376f6cd37.jpg,0,1,0
IMG-20250108-WA0024_jpg.rf.1d7e4c7600d57ef4d7b027dac61e9493.jpg,0,1,0
204_jpg.rf.a5f3ea6cd432d99400db20e6675c84a6.jpg,1,1,0
201_jpg.rf.8b049ef6b6b8675953f9969e7e36b091.jpg,0,1,0
rottenApple-381-_jpg.rf.20ade366446a9cad1027be8220faf12c.jpg,0,1,0
819_jpg.rf.d048dddca24373fb7ccc8163d5fa5164.jpg,1,1,0
Bing_0173_jpg.rf.d4d97d66badd04f26d01afb636cd5445.jpg,1,0,1
Apple-De15961_png.rf.f0d842bb3fa774c7f25485e40accc161.jpg,0,0,1
209_jpg.rf.5a0eed95e38fbc20339c6b8d9bab259b.jpg,1,1,0
817_jpg.rf.9ba173b28e2f49c358ba141c900d4dfd.jpg,1,1,0
Bing_0044_jpeg.rf.6c4ed3aa9969bfc3440c1a9ed4e322c8.jpg,1,0,1
811_jpg.rf.8e93731a1b1a5348992c1b3a86a71aee.jpg,0,1,0
AQADfMExGxOMoUt9_jpg.rf.97305c8f4ee41bb613c745253184b1fc.jpg,0,1,0
820_jpg.rf.aa9b6820f9c0646a1006da43399ec480.jpg,0,1,0
AQADjMExGwbq6Et9_jpg.rf.6e845a4b55afd8e0cbc3adc86eb82d55.jpg,0,1,0
815_jpg.rf.8e84bdc41a97d854af1c9712beb8888b.jpg,1,1,0
202_jpg.rf.9e296449f064b3231894db600fe62701.jpg,0,1,0
AQADLb8xG0iHsEt9_jpg.rf.e38e91fe96fc64e13017d2a07a794a6e.jpg,0,1,0
712_jpg.rf.cdcbbfe13f3795b9a83530b96b5baa14.jpg,1,0,0
712_jpg.rf.da056f7c8c5d6791f37e22c81008551c.jpg,1,0,0
691_jpg.rf.8c1eb251c386185c6d501ebd060d4088.jpg,0,1,0
709_jpg.rf.1545f0a86dc591082ed946d028198657.jpg,0,1,0
AQADWcsxG-SQyUt9_jpg.rf.00629ddc8de3c086180925e367c05cc9.jpg,0,1,0
694_jpg.rf.f3f814074fc12f7c16b044effc51146d.jpg,0,1,0
AQADDb8xG0iHsEty_jpg.rf.8ce120265e23dfc12138e3c1ff21b625.jpg,0,1,0
AQADFL4xG_SYsEty_jpg.rf.c0eaa7c8de045c0097aee8b290aae07c.jpg,0,1,0
1150_jpg.rf.a571c556f9ed21d63c0762271f8aa33f.jpg,0,1,0
71_jpeg.rf.50025f79b4a03709b35ff000e4efc556.jpg,0,1,0
Bing_0205_jpeg.rf.59036f75cbc093a019c4a989b1b3bd3b.jpg,1,1,1
36_jpg.rf.810f5ca8fe8aa269f8efe1a5a56e247c.jpg,0,1,0
711_jpg.rf.6a6848cbb3008d4b1231f9848588c624.jpg,0,1,0
691_jpg.rf.3dc773e8bce7ab147f16281f72044bc5.jpg,0,1,0
AQADZMExGwbq6Et9_jpg.rf.38851a7e2459ea4eacaa93519862b08c.jpg,0,1,0
1127_jpg.rf.aece8265966b17b51c67de919e30fab0.jpg,1,1,0
aging-process-new-fresh-ripe-260nw-2334012665_jpg.rf.cd0413eb2cb1d4a1500670476e6bf262.jpg,1,1,0
692_jpg.rf.96be9348d54595aebd11055818ebd2a5.jpg,0,1,0
AQADKcsxG-SQyUt9_jpg.rf.7c769461cbcb2aa6677885f143d158e3.jpg,0,1,0
710_jpg.rf.7b35d36a33e611819f4292a5d405eeeb.jpg,0,1,0
Bing_0037_jpeg.rf.55274b9c9a58422a0e8a104c1b520873.jpg,0,0,1
693_jpg.rf.f4ff31c7ac08890c8a44749c0fc31d48.jpg,0,1,0
693_jpg.rf.629d529132270839d1962cde109876eb.jpg,0,1,0
AQADh8ExGwbq6Ety_jpg.rf.993399ab59b81c1334c94247adb36bb3.jpg,0,1,0
707_jpg.rf.ea1252df3a9f70a3410b721c6c9261f9.jpg,0,1,0
707_jpg.rf.d64a818eed671b58bd212f5b43577e23.jpg,0,1,0
Bing_0240_jpg.rf.d296e8fa9e7d0b8babad0ddb42ecfe27.jpg,0,0,1
1142_jpg.rf.84083ab7d77a5685470b09ca505f58f0.jpg,0,1,0
Bing_0215_jpeg.rf.cfb304ac633ac14f80daf689e2ce6457.jpg,0,0,1
359_jpg.rf.22b9335b15ad5f2e6a9c5871039ac07e.jpg,1,1,0
708_jpg.rf.8272d5e6839659695e2ee2c201b4d5b1.jpg,0,1,0
708_jpg.rf.67e465fa9c69d92d2c692a5213989595.jpg,0,1,0
358_jpg.rf.316de9d281cacfab3578a87f91e75e60.jpg,1,1,0
1143_jpg.rf.06002bc66733c46631c645b86eb3f8c6.jpg,1,1,0
354_jpg.rf.b204c3a68482f91a81eb8a3ddd9199ac.jpg,1,1,0
Bing_0003_jpeg.rf.8aef43dddb35d160ea1c0f932bcf3d05.jpg,0,1,1
157-20240228-214316-apple_jpg.rf.a2dc4166e29157e52a06b646ee51945a.jpg,0,0,1
357_jpg.rf.a6fb7eb900be6a62201fef69fc5c83f6.jpg,1,1,0
1144_jpg.rf.c1bc54ec2b0c66cdc56f2c81354fd30f.jpg,0,1,0
69_jpeg.rf.9b6e2297f40f458cb4e9030b4fcc45a9.jpg,0,1,0
355_jpg.rf.6ac6c08038eb18de62e9de589dc04a85.jpg,1,1,0
709_jpg.rf.fd45302f7f51c801f8391dad6e688c4c.jpg,0,1,0
705_jpg.rf.21eb73acaad989ffbd4e99ae8adc70a6.jpg,0,1,0
706_jpg.rf.a3ddc300594c205bfde30d59998c8100.jpg,1,1,0
rotten-apple-11594121_jpg.rf.fa58a28cc1a15f4a69161b3daff8c901.jpg,0,1,0
352_jpg.rf.2a67e6121678b2d9b83b70e5eb49eb4b.jpg,0,1,0
341_jpg.rf.dd7c9b3048a8047128cc72c4b6f773a8.jpg,0,1,0
1126_jpg.rf.5ca0215c4ed572189fc483cc44d29fa7.jpg,0,1,0
Bing_0061_1_jpg.rf.3db7391e80ca0b1b7cff5ce61a326457.jpg,1,0,1
690_jpg.rf.6a7647e08e62ff034a58c84ec2f0bcc6.jpg,0,1,0
690_jpg.rf.3926ce8c90b59371dd3a1faf055f129a.jpg,0,1,0
Bing_0097_jpeg.rf.9a365d3d77e700124a5849b87f585dd7.jpg,0,0,1
703_jpg.rf.2b2432dfde5544541e6673f37fce631c.jpg,0,1,0
1167_jpg.rf.e2c6debcc34739f54f7db35b1bf13ec9.jpg,0,1,0
1168_jpg.rf.f5cc693a7d44bf96152c851a0c207862.jpg,0,0,1
683_jpg.rf.0deed676db9df0d3be84b191d8306627.jpg,1,1,0
683_jpg.rf.da355922968e599456c7ebfabf84b29d.jpg,1,1,0
AQADO8UxG9XtUUh9_jpg.rf.f53a43cbf78f5e68058ecc0522990c07.jpg,0,1,0
AQADwcIxG11WAUh-_jpg.rf.b40e055fc95faf7217065be4d8304bcf.jpg,0,1,0
1166_jpg.rf.aa252fc89d40b64942b05dea8a5e300a.jpg,0,1,0
Apple-De09641_png.rf.4167a6cdfd815f0734e8baf84ca1e69c.jpg,0,0,1
1146_jpg.rf.4420d3b93d9a8b944153469b5ef7efbf.jpg,0,1,0
704_jpg.rf.30b0df5ea1d8804e99068a3cb3600cd7.jpg,0,1,0
01-00-00091_JPG.rf.f0356dde1809ce1330997cf4ad26e190.jpg,0,0,1
apple-6939451_1280_jpg.rf.b4d6c1324d29bccecd95f400df3c221b.jpg,0,1,0
1151_jpg.rf.8d7afa5180eb6bf4b19eb7b03195fcf0.jpg,0,1,0
01-00-00090_JPG.rf.045086d480a6f3d05a0db201ffdd4161.jpg,0,0,1
rotten-sliced-red-apple-white-background-42845487_jpg.rf.be9e1cab004aa20dc471d2e5ff98992f.jpg,1,1,0
1145_jpg.rf.04d5c97b4dae683cd18c5d66b33a2a0f.jpg,0,1,0
Bing_0233_jpeg.rf.d0767b94c06694b674f2f6fc03ffc6f7.jpg,0,0,1
IMG-20250108-WA0013_jpg.rf.1e1c378e4542ff2583b5b2734d185c13.jpg,0,1,0
689_jpg.rf.6f5f5550ea1bf160c35c425cc1faa1bb.jpg,0,1,0
1164_jpg.rf.d6b21be6f9b7e1da138ed45ed46dc2c3.jpg,0,1,0
Bing_0070_jpeg.rf.04cd0005b39230db4a454d31fe8dc076.jpg,1,0,1
1163_jpg.rf.3fc3dbafe20d3fca5be471840bc2e516.jpg,0,1,0
1165_jpg.rf.bb4f01a20c789dca6891b3a5dbc4ccf8.jpg,0,1,0
69_jpeg.rf.d21b3e26403da9e50a1cb1ccb8a8fe87.jpg,0,1,0
702_jpg.rf.3423e688495d024bc528a895087081d6.jpg,0,1,0
Bing_0381_jpeg.rf.db0234ecabf7c68213937944bf72d793.jpg,0,1,0
701_jpg.rf.2477de820cf2ac6613f2cb6fad7090b5.jpg,1,0,0
Bing_0079_jpg.rf.072804a4513974eb07700570ee321c3e.jpg,0,0,1
687_jpg.rf.b39f681d447b3aa85533002ec9c826df.jpg,0,1,0
7_jpg.rf.9fa5ac23cba5e831ad7bd652e58c9fc3.jpg,0,1,0
686_jpg.rf.9450d4c1af3a9afb1c9aa08475a8f5e7.jpg,0,1,0
rottenApple-389-_jpg.rf.0ed2578c2bcbc4ccbcef3f9b31dda061.jpg,0,1,0
340_jpg.rf.7793e34e40c35e38180c7e849de2eb77.jpg,0,1,0
spoiled-red-apple-on-black-260nw-1116590093_jpg.rf.a8eef95ffa17575307ba1d797ff6019e.jpg,0,1,0
rottenApple-390-_jpg.rf.c0a5f4433184fbd123d4e7438f0538cf.jpg,0,1,0
AQADdMIxGxOMoUt-_jpg.rf.3741984048454e6f5eb5aa451afbea07.jpg,0,1,0
338_jpg.rf.31b3c2d89e4946e3546db14ab5d4d454.jpg,0,1,0
688_jpg.rf.697f2c34f24dbc35a090a75d88a66418.jpg,0,1,0
apple-affected-by-disease-on-260nw-2028250034_jpg.rf.e1e5a9b6fc8c0b99a2ee122f16b349ce.jpg,0,1,0
AQADHsAxG0iHsEt9_jpg.rf.cbd8d32c9145653960dad638e9da2a13.jpg,0,1,0
rottenApple-388-_jpg.rf.a5e9213f8a782785f0e7e51a1c55cb16.jpg,0,1,0
download_jpg.rf.2bb92c6959288a3e3650026482210520.jpg,0,1,0
AQADS8MxG0YhIEh9_jpg.rf.7658ef12ebc1406fe0c478800909f1c8.jpg,0,1,0
AQADHb8xG0iHsEty_jpg.rf.3abe14998659e65bf7269de507491ce5.jpg,0,1,0
futfut_apple-21-_jpeg.rf.eabe807e48fac74ab0dff3a064a4866c.jpg,0,0,1
Bing_0047_1_jpg.rf.5edd7423e385f9907acfcf61b072b78a.jpg,0,0,1
337_jpg.rf.ee3ac7db9c86a1ae8303f9d8ab696667.jpg,0,1,0
700_jpg.rf.3c4e4301c4d39f86bda10e9fe17c75c3.jpg,0,1,0
rottenApple-6-_jpg.rf.07793feb9a45fdfbfae2afbc8178db79.jpg,0,1,0
336_jpg.rf.d46342f506e9486a3474a01f07c96e17.jpg,1,1,0
istockphoto-1293512844-612x612_jpg.rf.2028cc5b6352c5a6e093650184ed82c2.jpg,0,1,0
IMG-20250107-WA0052_jpg.rf.410787dbb8c1e231b73db250a30c8fe8.jpg,1,1,0
717_jpg.rf.916b7a9324fa67fc2b25582bf63adc8b.jpg,0,1,0
IMG_8523_JPG_jpg.rf.8e0d6e17b336bcd689b7af11affc5967.jpg,0,1,0
70_jpeg.rf.3ad7edfcada3b902594bdb674fe23016.jpg,0,1,0
AQAD-ssxG-SQyUty_jpg.rf.d931793746a12f635e2d60955d5205c2.jpg,0,1,0
1173_jpg.rf.11c144fea6352d42edbb8fd0ccf73acf.jpg,0,1,0
1149_jpg.rf.04e408420417aa86fe4047f9c74c19de.jpg,0,1,0
tao_sau_7_jpg.rf.2ee0cee0e0fdedb142381ce31cfbb68f.jpg,0,1,0
Bing_0082_1_jpg.rf.a3a20fd012dc023f950a7b53a1a42fce.jpg,0,0,1
01-00-00032_JPG.rf.3a44c319ba9b6e9d344defa26930946d.jpg,0,0,1
Bing_0120_jpg.rf.5e7fcb94acfa1064446f9fed31cc1d71.jpg,1,0,1
345_jpg.rf.1317918a10c3af27adfb63c3f8a6aa3f.jpg,1,1,0
rottenApple-20-_jpg.rf.b4ee4f687c153ff18850f23171a4dd30.jpg,0,1,0
346_jpg.rf.e922a8c87a25f8f286cca25dbf236329.jpg,0,1,0
Apple-De14121_png.rf.3c3dd09d998ee583d10ea8ed5f91af25.jpg,0,0,1
rotten-red-apple-isolated-white-background_1228481-4389_jpg.rf.3822f6542061a2fe324caad53ce2a7bb.jpg,0,1,0
1174_jpg.rf.9135ec23bfca6038aff2ef8337553498.jpg,0,1,0
34_jpg.rf.437985d896adf18786870158dc318cae.jpg,0,1,0
applee06116_png.rf.a3f3a425f647d0723289e87f6c967bf6.jpg,0,0,1
1171_jpg.rf.9e56fce51694ead6e6755234eca0e4bb.jpg,0,1,0
Bing_0055_jpg.rf.cdb15ca9fdb50ae23d7b120fe39c087d.jpg,1,0,1
Apple-De03521_png.rf.2f5cb027119ed2f2e1cf13f8bc74b376.jpg,0,0,1
1172_jpg.rf.dad1b115e7243b6e62a166dc195e5ded.jpg,1,1,0
Apple-dee11321_png.rf.5f8046ce791d0b4e83e25a099dc6fef0.jpg,0,0,1
1160_jpg.rf.43b3d9e5571d68f7f8c164113b21434f.jpg,0,1,0
714_jpg.rf.169484480eea1fd3c6f92126ec475b96.jpg,0,1,0
AQADnMsxG-SQyUt9_jpg.rf.712069c689f4a83ce3b86fcbbfe54eaa.jpg,0,1,0
714_jpg.rf.feee062c7c7189b86ca5af864a8a85d4.jpg,0,1,0
IMG-20250107-WA0064_jpg.rf.b71df9d8c42ab67c3abf678be8542017.jpg,1,1,0
344_jpg.rf.47601708fa360206b8c55519eef28c45.jpg,1,1,0
696_jpg.rf.c3c5898f099ce786f47e037607130e3d.jpg,0,1,0
699_jpg.rf.fa967e9e82faf30ecfe109ef99a91706.jpg,0,1,0
Bing_0023_1_jpg.rf.f9fd2e9fb7ccd7ba2f48da009d905413.jpg,0,0,1
Apple-dee02881_png.rf.0d20fba94747e84882aa8d5a85b9e686.jpg,0,0,1
716_jpg.rf.07622e16a8a7d062ecf539c712be25ac.jpg,0,1,0
153-20240228-214315-apple_jpg.rf.3a1827b4cb9b5a21e3c4519aebb0b643.jpg,0,0,1
695_jpg.rf.d19964321af6236a6403f5b4c4c89aa7.jpg,0,1,0
695_jpg.rf.5ac9842839030b49728c11f62651f815.jpg,0,1,0
Bing_0034_1_jpg.rf.5f35b65022d8de1de8f1d154989b5c72.jpg,0,0,1
713_jpg.rf.c4b550a288c627b974ac12bd02eea2f1.jpg,0,1,0
AQADsr8xG0iHsEt9_jpg.rf.39bce457b2ddf3f5ff6331ef11c8f985.jpg,0,1,0
342_jpg.rf.006c226a8951916354b8bf62590fa308.jpg,0,1,0
697_jpg.rf.9bdae7caba8c0e5cd47464e43e4dd717.jpg,1,1,0
1139_jpg.rf.7816110a47a7dcb4a04e01da7d3b1268.jpg,0,1,0
1162_jpg.rf.3453be0c8bed456cb86f110bb8189408.jpg,0,1,0
AQADvr8xGwcQ8Et9_jpg.rf.775e908a900f562b3f6da2412cf89a7b.jpg,0,1,0
343_jpg.rf.fe1010f080f9bef68497887fae1a5bdc.jpg,0,1,0
351_jpg.rf.4b9918467baee96e9686777faf223d18.jpg,0,1,0
RottenApple-31-_jpg.rf.e65f0bbac2318191894b57aed5e46212.jpg,0,1,0
Apple-De10281_png.rf.13a75570c6a23bcf4a8bd851d8802e64.jpg,0,0,1
1161_jpg.rf.905562d48777212323c607a3ae753229.jpg,0,1,0
716_jpg.rf.bb615926045e884d8f7114045a6623d3.jpg,0,1,0
Bing_0352_jpeg.rf.b476044b3cc2e6a50123a6ff60aa01ba.jpg,0,0,1
Bing_0229_jpeg.rf.87d50e4c1966aa7a3bbe0da2af2acc4d.jpg,0,0,1
rottenApple-573-_jpg.rf.c2a4e696ac2aba6ef4dd65304556e1c1.jpg,0,1,0
350_jpg.rf.b3a71e40f796c03690eb36a30f26829c.jpg,0,1,0
1169_jpg.rf.f973c9c515fb3e5fe8c064b6948446c5.jpg,1,0,0
rotten-apples-on-ground-spoiled-600w-2215095963_jpg.rf.97547a6b5f9ec0ef90cbc6c04857aa30.jpg,0,1,0
685_jpg.rf.50a64beec702bba0714d3d697ca25b9d.jpg,0,1,0
AQADMssxG-SQyUty_jpg.rf.a38c931795b46ff05f350025d8f2ba9b.jpg,0,1,0
Bing_0076_jpeg.rf.0268d330db75903db2ec4d77e407f338.jpg,0,1,1
1141_jpg.rf.53ad4d49c5957e12ed0d096dcc3f9d77.jpg,1,1,0
348_jpg.rf.66a3d5b8092ab6f43d5e70cb8d877b46.jpg,0,1,0
AQADEb4xG_SYsEty_jpg.rf.8a0a0b5d219e248da9186a39286193bb.jpg,0,1,0
rotten-apples-AKF000361_jpg.rf.ca92064365a3b92f36b1d089f1f8f634.jpg,1,1,0
AQADo8UxG_EMqEty_jpg.rf.6234eab493b645e59fc3879b7a6a0684.jpg,0,1,0
40071157_jpg.rf.d23ca604a52c3c13032fc02a6a9ed448.jpg,1,1,0
1178_jpg.rf.5e296b162100fa7e31fe32f678aba147.jpg,1,1,0
16_jpg.rf.afc9e94d830f894737b0d91431182ea6.jpg,0,0,1
Bing_0304_jpeg.rf.6b36cf9750efcd8c1416fd4cbb59bab9.jpg,0,0,1
1180_jpg.rf.9366f65757200a2e60c99ce79daff306.jpg,0,1,0
1181_jpg.rf.909009d4406522ca975e133133271dda.jpg,0,1,0
Apple-De10521_png.rf.675fc9e8c26f8517cc70c77c53c9c5de.jpg,0,0,1
684_jpg.rf.69cfb8d79ad72c76034046b63b91e981.jpg,0,1,0
349_jpg.rf.e4e80cc5083b53701e71524dd3cda748.jpg,0,1,0
1170_jpg.rf.d221f56df5f77646043d98a7f51102e6.jpg,0,1,0
1140_jpg.rf.73b747d957caec0b2841a52b3fffedfa.jpg,0,1,0
Bing_0171_jpeg.rf.c1daadca6cb4e12f1b64f117ee246d5c.jpg,0,0,1
698_jpg.rf.8f73b6d2cf1ef38d8d738542cff484c6.jpg,0,1,0
Bing_0103_jpeg.rf.d26b2cf72bd5bc657f88dc8f30f6ce31.jpg,0,0,1
Bing_0291_jpeg.rf.3013b1e29cc473b77506f05743bbf60c.jpg,0,0,1
RottenApple-14-_jpg.rf.bcd8263014d3772f60b86480d5696f3e.jpg,0,1,0
AQADXL8xG0iHsEt9_jpg.rf.4b6be770d16d6a2dcc112315d3c25e81.jpg,0,1,0
35_jpg.rf.e8ae0b9b3f9ce545a98fbc3ff8f4f644.jpg,0,1,0
Bing_0060_jpg.rf.10f94af38ce8811913b8484ff8c0ce72.jpg,0,0,1
rottenApple-240-_jpg.rf.ac5516e553be017a4d024edd411ff91a.jpg,0,1,0
715_jpg.rf.224871849d92f1fc6333b9af831bc067.jpg,0,1,0
two-apples-isolated-on-white-260nw-42729628_jpg.rf.5a0ea37c523774743eb9c2b5f75520db.jpg,0,1,1
Bing_0020_jpeg.rf.4357a1d3ce745d4df4022f09366e1640.jpg,1,0,1
1136_jpg.rf.82d05ad8d263410568be9d8f025b99ad.jpg,0,1,0
694_jpg.rf.77886256e2c85140729410096bd4857d.jpg,0,1,0
1177_jpg.rf.c27f56f5ec3bdd3cfdb4964f3145e7ac.jpg,1,1,0
1132_jpg.rf.7ddafa92681a7d331290f04d2e5a8be5.jpg,1,1,0
rottenApple-229-_jpg.rf.dfe0daa91814d041b2569d0f51551fa3.jpg,0,1,0
Bing_0052_1_jpg.rf.1d2d41b7718d96812ac601e07969ef18.jpg,1,0,1
01-00-00034_JPG.rf.0285d532f58f10980c58e7485a9a1978.jpg,0,0,1
1159_jpg.rf.0e78a0101d6349283950067166b7ef03.jpg,0,1,0
